STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,MATERIAL,Materials,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,AUT,Austria,A,Annual,GEN,Waste generated,T,Tonnes,PACK_PAPER,Packaging - paper and paperboard,2020,,615.383,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,BEL,Belgium,A,Annual,GEN,Waste generated,T,Tonnes,PACK_PAPER,Packaging - paper and paperboard,2019,,745.07,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,BEL,Belgium,A,Annual,GEN,Waste generated,T,Tonnes,PACK_PAPER,Packaging - paper and paperboard,2020,,748.355,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,CHL,Chile,A,Annual,GEN,Waste generated,T,Tonnes,PACK_PAPER,Packaging - paper and paperboard,2019,,22.615223,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,CHL,Chile,A,Annual,GEN,Waste generated,T,Tonnes,PACK_PAPER,Packaging - paper and paperboard,2020,,30.126766457584,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,CHL,Chile,A,Annual,GEN,Waste generated,T,Tonnes,PACK_PAPER,Packaging - paper and paperboard,2021,,86.664650164584,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,CZE,Czechia,A,Annual,GEN,Waste generated,T,Tonnes,PACK_PAPER,Packaging - paper and paperboard,2019,,540.239,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,CZE,Czechia,A,Annual,GEN,Waste generated,T,Tonnes,PACK_PAPER,Packaging - paper and paperboard,2020,,549.689,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,DNK,Denmark,A,Annual,GEN,Waste generated,T,Tonnes,PACK_PAPER,Packaging - paper and paperboard,2019,,358.048,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,EST,Estonia,A,Annual,GEN,Waste generated,T,Tonnes,PACK_PAPER,Packaging - paper and paperboard,2020,,79.089,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,FIN,Finland,A,Annual,GEN,Waste generated,T,Tonnes,PACK_PAPER,Packaging - paper and paperboard,2019,,259.498,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,FIN,Finland,A,Annual,GEN,Waste generated,T,Tonnes,PACK_PAPER,Packaging - paper and paperboard,2020,,338.294,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,FRA,France,A,Annual,GEN,Waste generated,T,Tonnes,PACK_PAPER,Packaging - paper and paperboard,2019,,4940.16,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,FRA,France,A,Annual,GEN,Waste generated,T,Tonnes,PACK_PAPER,Packaging - paper and paperboard,2020,,5004.912,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,DEU,Germany,A,Annual,GEN,Waste generated,T,Tonnes,PACK_PAPER,Packaging - paper and paperboard,2020,,8238.1,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,HUN,Hungary,A,Annual,GEN,Waste generated,T,Tonnes,PACK_PAPER,Packaging - paper and paperboard,2019,,533.926,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,ISL,Iceland,A,Annual,GEN,Waste generated,T,Tonnes,PACK_PAPER,Packaging - paper and paperboard,2019,,21.026,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,ISL,Iceland,A,Annual,GEN,Waste generated,T,Tonnes,PACK_PAPER,Packaging - paper and paperboard,2020,,19.471,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,IRL,Ireland,A,Annual,GEN,Waste generated,T,Tonnes,PACK_PAPER,Packaging - paper and paperboard,2019,,473.459,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,IRL,Ireland,A,Annual,GEN,Waste generated,T,Tonnes,PACK_PAPER,Packaging - paper and paperboard,2020,,450.495,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,ITA,Italy,A,Annual,GEN,Waste generated,T,Tonnes,PACK_PAPER,Packaging - paper and paperboard,2019,,4938.994,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,ITA,Italy,A,Annual,GEN,Waste generated,T,Tonnes,PACK_PAPER,Packaging - paper and paperboard,2020,,4720.482,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,LVA,Latvia,A,Annual,GEN,Waste generated,T,Tonnes,PACK_PAPER,Packaging - paper and paperboard,2019,,70.76,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,LVA,Latvia,A,Annual,GEN,Waste generated,T,Tonnes,PACK_PAPER,Packaging - paper and paperboard,2020,,71.79,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,LTU,Lithuania,A,Annual,GEN,Waste generated,T,Tonnes,PACK_PAPER,Packaging - paper and paperboard,2019,,129.28,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,LTU,Lithuania,A,Annual,GEN,Waste generated,T,Tonnes,PACK_PAPER,Packaging - paper and paperboard,2020,,129.286,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,LUX,Luxembourg,A,Annual,GEN,Waste generated,T,Tonnes,PACK_PAPER,Packaging - paper and paperboard,2019,,55.516,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,LUX,Luxembourg,A,Annual,GEN,Waste generated,T,Tonnes,PACK_PAPER,Packaging - paper and paperboard,2020,,51.121,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,NLD,Netherlands,A,Annual,GEN,Waste generated,T,Tonnes,PACK_PAPER,Packaging - paper and paperboard,2019,,1338,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,NLD,Netherlands,A,Annual,GEN,Waste generated,T,Tonnes,PACK_PAPER,Packaging - paper and paperboard,2020,,1449,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,NOR,Norway,A,Annual,GEN,Waste generated,T,Tonnes,PACK_PAPER,Packaging - paper and paperboard,2019,,315.99,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,NOR,Norway,A,Annual,GEN,Waste generated,T,Tonnes,PACK_PAPER,Packaging - paper and paperboard,2020,,365.341,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,PRT,Portugal,A,Annual,GEN,Waste generated,T,Tonnes,PACK_PAPER,Packaging - paper and paperboard,2019,,793.228,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,PRT,Portugal,A,Annual,GEN,Waste generated,T,Tonnes,PACK_PAPER,Packaging - paper and paperboard,2020,,812.01,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,SVK,Slovak Republic,A,Annual,GEN,Waste generated,T,Tonnes,PACK_PAPER,Packaging - paper and paperboard,2019,,238.468,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,SVK,Slovak Republic,A,Annual,GEN,Waste generated,T,Tonnes,PACK_PAPER,Packaging - paper and paperboard,2020,,240.175,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,SVN,Slovenia,A,Annual,GEN,Waste generated,T,Tonnes,PACK_PAPER,Packaging - paper and paperboard,2019,,102.767,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,SVN,Slovenia,A,Annual,GEN,Waste generated,T,Tonnes,PACK_PAPER,Packaging - paper and paperboard,2020,,104.535,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,ESP,Spain,A,Annual,GEN,Waste generated,T,Tonnes,PACK_PAPER,Packaging - paper and paperboard,2019,,3868.828,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,ESP,Spain,A,Annual,GEN,Waste generated,T,Tonnes,PACK_PAPER,Packaging - paper and paperboard,2020,,3839.074,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,SWE,Sweden,A,Annual,GEN,Waste generated,T,Tonnes,PACK_PAPER,Packaging - paper and paperboard,2019,,585.835,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,SWE,Sweden,A,Annual,GEN,Waste generated,T,Tonnes,PACK_PAPER,Packaging - paper and paperboard,2020,,604.249,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,AUT,Austria,A,Annual,GEN,Waste generated,T,Tonnes,PACK,Total packaging,2019,,1437.555,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,AUT,Austria,A,Annual,GEN,Waste generated,T,Tonnes,PACK,Total packaging,2020,,1402.95,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,BEL,Belgium,A,Annual,GEN,Waste generated,T,Tonnes,PACK,Total packaging,2019,,1845.314,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,BEL,Belgium,A,Annual,GEN,Waste generated,T,Tonnes,PACK,Total packaging,2020,,1930.231,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,CHL,Chile,A,Annual,GEN,Waste generated,T,Tonnes,PACK,Total packaging,2019,,46.4024101,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,CHL,Chile,A,Annual,GEN,Waste generated,T,Tonnes,PACK,Total packaging,2020,,59.58140605975,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,CHL,Chile,A,Annual,GEN,Waste generated,T,Tonnes,PACK,Total packaging,2021,,121.59522109033,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,CZE,Czechia,A,Annual,GEN,Waste generated,T,Tonnes,PACK,Total packaging,2019,,1334.427,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,CZE,Czechia,A,Annual,GEN,Waste generated,T,Tonnes,PACK,Total packaging,2020,,1328.731,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,DNK,Denmark,A,Annual,GEN,Waste generated,T,Tonnes,PACK,Total packaging,2020,,1045.801,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,EST,Estonia,A,Annual,GEN,Waste generated,T,Tonnes,PACK,Total packaging,2020,,205.724,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,FIN,Finland,A,Annual,GEN,Waste generated,T,Tonnes,PACK,Total packaging,2019,,725.771,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,FIN,Finland,A,Annual,GEN,Waste generated,T,Tonnes,PACK,Total packaging,2020,,871.786,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,FRA,France,A,Annual,GEN,Waste generated,T,Tonnes,PACK,Total packaging,2019,,12602,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,FRA,France,A,Annual,GEN,Waste generated,T,Tonnes,PACK,Total packaging,2020,,12676.67,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,DEU,Germany,A,Annual,GEN,Waste generated,T,Tonnes,PACK,Total packaging,2019,,18907.7,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,DEU,Germany,A,Annual,GEN,Waste generated,T,Tonnes,PACK,Total packaging,2020,,18776.8,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,HUN,Hungary,A,Annual,GEN,Waste generated,T,Tonnes,PACK,Total packaging,2019,,1395.264,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,HUN,Hungary,A,Annual,GEN,Waste generated,T,Tonnes,PACK,Total packaging,2020,,1507.423,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,ISL,Iceland,A,Annual,GEN,Waste generated,T,Tonnes,PACK,Total packaging,2019,,53.742,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,ISL,Iceland,A,Annual,GEN,Waste generated,T,Tonnes,PACK,Total packaging,2020,,47.865,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,IRL,Ireland,A,Annual,GEN,Waste generated,T,Tonnes,PACK,Total packaging,2019,,1124.917,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,IRL,Ireland,A,Annual,GEN,Waste generated,T,Tonnes,PACK,Total packaging,2020,,1118.969,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,ITA,Italy,A,Annual,GEN,Waste generated,T,Tonnes,PACK,Total packaging,2019,,12880.07,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,ITA,Italy,A,Annual,GEN,Waste generated,T,Tonnes,PACK,Total packaging,2020,,12409.1,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,LVA,Latvia,A,Annual,GEN,Waste generated,T,Tonnes,PACK,Total packaging,2019,,261.689,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,LVA,Latvia,A,Annual,GEN,Waste generated,T,Tonnes,PACK,Total packaging,2020,,271.399,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,LTU,Lithuania,A,Annual,GEN,Waste generated,T,Tonnes,PACK,Total packaging,2019,,375.548,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,LTU,Lithuania,A,Annual,GEN,Waste generated,T,Tonnes,PACK,Total packaging,2020,,382.323,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,LUX,Luxembourg,A,Annual,GEN,Waste generated,T,Tonnes,PACK,Total packaging,2019,,134.678,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,LUX,Luxembourg,A,Annual,GEN,Waste generated,T,Tonnes,PACK,Total packaging,2020,,129.375,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,NLD,Netherlands,A,Annual,GEN,Waste generated,T,Tonnes,PACK,Total packaging,2019,,2956,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,NLD,Netherlands,A,Annual,GEN,Waste generated,T,Tonnes,PACK,Total packaging,2020,,3027,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,NOR,Norway,A,Annual,GEN,Waste generated,T,Tonnes,PACK,Total packaging,2019,,885.135,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,NOR,Norway,A,Annual,GEN,Waste generated,T,Tonnes,PACK,Total packaging,2020,,933.069,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,PRT,Portugal,A,Annual,GEN,Waste generated,T,Tonnes,PACK,Total packaging,2019,,1771.507,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,PRT,Portugal,A,Annual,GEN,Waste generated,T,Tonnes,PACK,Total packaging,2020,,1802.692,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,SVK,Slovak Republic,A,Annual,GEN,Waste generated,T,Tonnes,PACK,Total packaging,2019,,571.406,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,SVK,Slovak Republic,A,Annual,GEN,Waste generated,T,Tonnes,PACK,Total packaging,2020,,565.939,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,SVN,Slovenia,A,Annual,GEN,Waste generated,T,Tonnes,PACK,Total packaging,2019,,245.25,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,SVN,Slovenia,A,Annual,GEN,Waste generated,T,Tonnes,PACK,Total packaging,2020,,248.415,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,ESP,Spain,A,Annual,GEN,Waste generated,T,Tonnes,PACK,Total packaging,2019,,8014.885,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,ESP,Spain,A,Annual,GEN,Waste generated,T,Tonnes,PACK,Total packaging,2020,,7967.26,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,SWE,Sweden,A,Annual,GEN,Waste generated,T,Tonnes,PACK,Total packaging,2019,,1380.573,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,SWE,Sweden,A,Annual,GEN,Waste generated,T,Tonnes,PACK,Total packaging,2020,,1367.246,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,AUT,Austria,A,Annual,GEN,Waste generated,T,Tonnes,PACK_GLASS,Packaging - glass,2019,,302.314,,A,Normal value,3,Thousands,2,Two
